2025-06-06 17:15:39 - INFO - Logging is set up.
2025-06-06 17:15:39 - INFO - 训练配置参数:
{'seed': 42, 'epochs': 1000, 'batch_size': 5, 'num_classes': 2, 'learning_rate': 0.001, 'dataset_path': './datasets/LA', 'log_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Training.log', 'pth_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Pth', 'tensorboard_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Train', 'continue_train': False, 'multi_gpu': True, 'training_label_num': 16, 'training_unlabel_num': 64, 'label_bs': 1, 'unlabel_bs': 4, 'consistency_weight': 0.3, 'pretrained_weights': None}
2025-06-06 17:15:40 - INFO - 使用 2 个GPU
2025-06-06 17:15:40 - INFO - 模型总参数: 88,863,493
2025-06-06 17:15:40 - INFO - 可训练参数: 88,863,493
2025-06-06 18:26:15 - INFO - Epoch 185/1000, Loss: 0.1479, Dice: 0.1332, MSE: 0.0492
2025-06-06 18:26:38 - INFO - Epoch 186/1000, Loss: 0.1630, Dice: 0.1486, MSE: 0.0481
2025-06-06 18:27:01 - INFO - Epoch 187/1000, Loss: 0.1601, Dice: 0.1474, MSE: 0.0426
2025-06-06 18:27:24 - INFO - Epoch 188/1000, Loss: 0.1495, Dice: 0.1368, MSE: 0.0423
2025-06-06 18:27:46 - INFO - Epoch 189/1000, Loss: 0.1606, Dice: 0.1457, MSE: 0.0495
2025-06-06 18:28:09 - INFO - Epoch 190/1000, Loss: 0.1609, Dice: 0.1483, MSE: 0.0421
2025-06-06 18:28:32 - INFO - Epoch 191/1000, Loss: 0.1747, Dice: 0.1609, MSE: 0.0459
2025-06-06 18:28:55 - INFO - Epoch 192/1000, Loss: 0.1605, Dice: 0.1445, MSE: 0.0535
2025-06-06 18:29:18 - INFO - Epoch 193/1000, Loss: 0.1443, Dice: 0.1307, MSE: 0.0453
2025-06-06 18:29:40 - INFO - Epoch 194/1000, Loss: 0.1732, Dice: 0.1599, MSE: 0.0443
2025-06-06 18:30:03 - INFO - Epoch 195/1000, Loss: 0.1514, Dice: 0.1369, MSE: 0.0483
2025-06-06 18:30:26 - INFO - Epoch 196/1000, Loss: 0.1443, Dice: 0.1301, MSE: 0.0476
2025-06-06 18:30:48 - INFO - Epoch 197/1000, Loss: 0.1385, Dice: 0.1244, MSE: 0.0470
